Column1,                                     ,date,amount,transaction_id,rate, ,product,,,,
19754,49531,9/11/2022 10:28,210,pos_1667989687022276210,0.01,2,pos,,,,
19755,7901,29/11/2021 11:32:28,141,pos_1638185548213129141,0.01,2,pos,,,,
19756,19477,10/5/2022 1:47,113,pos_1652147222169842113,0.01,2,pos,,,,
19757,24194,20/06/2022 10:59:41,82,pos_1655722781277780082,0.01,2,pos,,,,
19758,103897,21/03/2022 04:10:08,28,pr_1647835807900949028,0.03,0,pr,,,,
19759,111520,20/07/2022 10:38:37,3653,pr_1658313517244297653,0.03,0,pr,,,,
19760,137520,14/09/2022 13:22:45,1295,pp_1663161765463113295,0.025,2,pp,,,,
19761,62275,20/10/2022 12:58:09,39,pos_1666270688905029039,0.01,2,pos,,,,
19762,123441,17/06/2021 09:12:09,931,pp_1623921128870515931,0.025,2,pp,,,,
19763,133356,10/6/2022 4:54,630,pp_1654836881891137630,0.025,2,pp,,,,
19764,124991,7/9/2021 14:30,530,pp_1631025039996589530,0.025,2,pp,,,,
19765,118401,13/11/2022 15:31:32,339,pr_1668353492136810339,0.03,0,pr,,,,
19766,89058,12/6/2021 6:31,1412,pr_1623479503941009412,0.03,0,pr,,,,
19767,84836,10/3/2021 11:37,642,pr_1615376266166032642,0.03,0,pr,,,,
19768,8926,19/12/2021 14:09:02,168,pos_1639922942004138168,0.01,2,pos,,,,
19769,12704,19/02/2022 14:15:53,89,pos_1645280153025022089,0.01,2,pos,,,,
19770,72896,2/12/2022 13:19,99,pos_1669987175452510099,0.01,2,pos,,,,
19771,121947,7/3/2021 21:27,2596,pp_1615152421361604596,0.025,2,pp,,,,
19772,54377,27/11/2022 05:00:54,199,pos_1669525253952777199,0.01,2,pos,,,,
19773,89071,13/06/2021 12:02:11,212,pr_1623585731131036212,0.03,0,pr,,,,
19774,137086,7/9/2022 19:45,1354,pp_1662579908872151354,0.025,2,pp,,,,
19775,79516,24/12/2022 15:27:30,264,pos_1671895650369967264,0.01,2,pos,,,,
19776,36368,7/9/2022 9:54,157,pos_1662544443138045157,0.01,2,pos,,,,
19777,68618,16/11/2022 11:43:05,14,pos_1668598984886172014,0.01,2,pos,,,,
19778,127085,15/12/2021 14:50:49,1493,pp_1639579849258388493,0.025,2,pp,,,,
19779,3683,6/8/2021 4:30,33,pos_1628224218632885033,0.01,2,pos,,,,
19780,67160,10/11/2022 15:02,245,pos_1668092527112543245,0.01,2,pos,,,,
19781,59881,8/10/2022 7:06,187,pos_1665212794460500187,0.01,2,pos,,,,
19782,90657,15/07/2021 02:23:58,327,pr_1626315837675743327,0.03,0,pr,,,,
19783,35665,3/9/2022 10:01,137,pos_1662199304942098137,0.01,2,pos,,,,
19784,77446,17/12/2022 09:42:22,267,pos_1671270141752446267,0.01,2,pos,,,,
19785,9168,23/12/2021 18:09:46,197,pos_1640282986095380197,0.01,2,pos,,,,
19786,92573,23/08/2021 21:14:38,1450,pr_1629753277722708450,0.03,0,pr,,,,
19787,132370,18/05/2022 22:03:34,1777,pp_1652911414180974777,0.025,2,pp,,,,
19788,67801,13/11/2022 16:55:26,287,pos_1668358526166973287,0.01,2,pos,,,,
19789,95097,11/10/2021 10:30,2019,pr_1633948258722585019,0.03,0,pr,,,,
19790,18620,1/5/2022 7:01,153,pos_1651388504469415153,0.01,2,pos,,,,
19791,101342,7/2/2022 6:55,969,pr_1644216942513770969,0.03,0,pr,,,,
19792,74043,6/12/2022 15:42,103,pos_1670341370174709103,0.01,2,pos,,,,
19793,29738,29/07/2022 21:10:57,62,pos_1659129056841904062,0.01,2,pos,,,,
19794,101772,14/02/2022 10:25:07,790,pr_1644834306678907790,0.03,0,pr,,,,
19795,107524,18/05/2022 08:16:59,1910,pr_1652861818911838910,0.03,0,pr,,,,
19796,44783,19/10/2022 15:47:24,51,pos_1666194443553239051,0.01,2,pos,,,,
19797,91452,31/07/2021 08:13:22,927,pr_1627719201517034927,0.03,0,pr,,,,
19798,60379,11/10/2022 11:50,39,pos_1665489015509027039,0.01,2,pos,,,,
19799,71841,28/11/2022 11:53:33,163,pos_1669636412945593163,0.01,2,pos,,,,
19800,42308,7/10/2022 21:57,117,pos_1665179825666620117,0.01,2,pos,,,,
19801,50946,15/11/2022 10:39:20,48,pos_1668508759847280048,0.01,2,pos,,,,
19802,67027,9/11/2022 7:17,36,pos_1667978227913130036,0.01,2,pos,,,,
19803,55370,1/12/2022 11:41,100,pos_1669894916604304100,0.01,2,pos,,,,
19804,34333,27/08/2022 04:14:39,263,pos_1661573679091638263,0.01,2,pos,,,,
19805,44095,16/10/2022 18:23:20,118,pos_1665944599932445118,0.01,2,pos,,,,
19806,68872,17/11/2022 03:42:44,216,pos_1668656563905041216,0.01,2,pos,,,,
19807,84673,6/3/2021 11:19,2290,pr_1615029570546946290,0.03,0,pr,,,,
19808,75729,11/12/2022 15:36,233,pos_1670772970294450233,0.01,2,pos,,,,
19809,42468,8/10/2022 14:45,49,pos_1665240349836871049,0.01,2,pos,,,,
19810,136218,19/08/2022 14:55:48,377,pp_1660920948027834377,0.025,2,pp,,,,
19811,65363,2/11/2022 14:42,267,pos_1667400178230002267,0.01,2,pos,,,,
19812,45572,22/10/2022 06:18:24,201,pos_1666419503919921201,0.01,2,pos,,,,
19813,38483,19/09/2022 16:42:28,105,pos_1663605748489639105,0.01,2,pos,,,,
19814,43294,12/10/2022 17:18,15,pos_1665595082113216015,0.01,2,pos,,,,
19815,139307,25/10/2022 15:13:22,21,pp_1666710802303378021,0.025,2,pp,,,,
19816,88113,22/05/2021 10:41:42,723,pr_1621680102190697723,0.03,0,pr,,,,
19817,16029,3/4/2022 3:48,215,pos_1648957693454449215,0.01,2,pos,,,,
19818,131984,10/5/2022 15:46,1070,pp_1652197593312684070,0.025,2,pp,,,,
19819,102249,23/02/2022 13:57:27,324,pr_1645624646826801324,0.03,0,pr,,,,
19820,17859,24/04/2022 07:12:13,162,pos_1650784333424207162,0.01,2,pos,,,,
19821,51778,18/11/2022 11:44:03,137,pos_1668771843398030137,0.01,2,pos,,,,
19822,59907,9/10/2022 15:35,184,pos_1665329755719248184,0.01,2,pos,,,,
19823,79056,22/12/2022 09:01:40,208,pos_1671699700481356208,0.01,2,pos,,,,
19824,83442,5/2/2021 9:21,1225,pr_1612516862025190225,0.03,0,pr,,,,
19825,17310,17/04/2022 00:27:26,11,pos_1650155245528259011,0.01,2,pos,,,,
19826,108106,26/05/2022 08:12:32,327,pr_1653552752461328327,0.03,0,pr,,,,
19827,70406,23/11/2022 15:53:58,295,pos_1669218838238767295,0.01,2,pos,,,,
19828,25804,2/7/2022 8:20,140,pos_1656750019765439140,0.01,2,pos,,,,
19829,46211,25/10/2022 12:48:14,177,pos_1666702093862687177,0.01,2,pos,,,,
19830,46695,27/10/2022 12:22:02,179,pos_1666873321898355179,0.01,2,pos,,,,
19831,115634,24/09/2022 19:35:34,27123232323,pr_1664048134484008798,0.03,0,pr,,,,
19832,71688,27/11/2022 16:08:17,135,pos_1669565297016428135,0.01,2,pos,,,,
19833,10570,17/01/2022 12:27:15,20,pos_1642422434630328020,0.01,2,pos,,,,
19834,126986,10/12/2021 17:55,868,pp_1639158939658589868,0.025,2,pp,,,,
19835,111676,22/07/2022 17:36:33,2530,pr_1658511392750810530,0.03,0,pr,,,,
19836,71657,27/11/2022 13:35:18,22,pos_1669556118127451022,0.01,2,pos,,,,
19837,25310,28/06/2022 16:34:23,200,pos_1656434062870500200,0.01,2,pos,,,,
19838,17083,15/04/2022 16:24:14,200,pos_1650039853575334200,0.01,2,pos,,,,
19839,39376,23/09/2022 09:33:48,106,pos_1663925628136814106,0.01,2,pos,,,,
19840,95262,14/10/2021 04:49:52,449,pr_1634186992382020449,0.03,0,pr,,,,
19841,137809,20/09/2022 11:58:07,2103,pp_1663675087071893103,0.025,2,pp,,,,
19842,31353,9/8/2022 14:36,424,pos_1660055775821887424,0.01,2,pos,,,,
19843,30780,5/8/2022 16:23,224,pos_1659716630672568224,0.01,2,pos,,,,
19844,137991,24/09/2022 19:30:55,5,pp_1664047854614975005,0.025,2,pp,,,,
19845,76789,15/12/2022 15:29:18,240,pos_1671118158464681240,0.01,2,pos,,,,
19846,48744,5/11/2022 12:10,344,pos_1667650248891395344,0.01,2,pos,,,,
19847,52448,21/11/2022 14:52:34,6,pos_1669042353908805006,0.01,2,pos,,,,
19848,88753,6/6/2021 10:39,1061,pr_1622975981688489061,0.03,0,pr,,,,
19849,107921,23/05/2022 15:03:13,2620,pr_1653318192664224620,0.03,0,pr,,,,
19850,89371,19/06/2021 08:21:14,1019,pr_1624090874472945019,0.03,0,pr,,,,
19851,101007,31/01/2022 13:13:50,102,pr_1643634829857200102,0.03,0,pr,,,,
19852,77887,19/12/2022 14:29:33,72,pos_1671460172630137072,0.01,2,pos,,,,
19853,121309,4/1/2021 5:58,3008,pp_1609739927403688008,0.025,2,pp,,,,
19854,71466,27/11/2022 06:54:55,278,pos_1669532094637828278,0.01,2,pos,,,,
19855,80850,28/12/2022 13:44:27,191,pos_1672235066630911191,0.01,2,pos,,,,
19856,70533,23/11/2022 18:22:55,15,pos_1669227774650471015,0.01,2,pos,,,,
19857,61995,18/10/2022 12:58:28,196,pos_1666097908075742196,0.01,2,pos,,,,
19858,13097,25/02/2022 11:43:52,47,pos_1645789432296871047,0.01,2,pos,,,,
19859,10794,21/01/2022 14:11:51,307,pos_1642774310558261307,0.01,2,pos,,,,
19860,85810,1/4/2021 2:42,2163,pr_1617244950023262163,0.03,0,pr,,,,
19861,110641,6/7/2022 7:54,641,pr_1657094090814022641,0.03,0,pr,,,,
19862,25829,2/7/2022 14:40,122,pos_1656772849524932122,0.01,2,pos,,,,
19863,51175,16/11/2022 16:25:05,171,pos_1668615904735472171,0.01,2,pos,,,,
19864,26116,4/7/2022 8:55,266,pos_1656924934363883266,0.01,2,pos,,,,
19865,115772,27/09/2022 13:45:04,55,pr_1664286303552327055,0.03,0,pr,,,,
19866,49333,8/11/2022 3:19,96,pos_1667877558177039096,0.01,2,pos,,,,
19867,107341,15/05/2022 16:43:13,1793,pr_1652632993318961793,0.03,0,pr,,,,
19868,120335,16/12/2022 06:33:16,2105,pr_1671172396474812105,0.03,0,pr,,,,
19869,7019,9/11/2021 6:34,44,pos_1636439672500794044,0.01,2,pos,,,,
19870,102411,26/02/2022 00:18:05,526,pr_1645834685269895526,0.03,0,pr,,,,
19871,6773,4/11/2021 8:59,69,pos_1636016361608336069,0.01,2,pos,,,,
19872,62381,20/10/2022 11:19:25,232,pos_1666264765049917232,0.01,2,pos,,,,
19873,57305,26/09/2022 12:40:46,113,pos_1664196045817627113,0.01,2,pos,,,,
19874,121978,9/3/2021 19:00,1710,pp_1615316402507144710,0.025,2,pp,,,,
19875,94079,21/09/2021 14:38:31,196,pr_1632235110670061196,0.03,0,pr,,,,
19876,8740,16/12/2021 10:58:02,179,pos_1639652281889959179,0.01,2,pos,,,,
19877,87408,8/5/2021 1:38,220,pr_1620437895997275220,0.03,0,pr,,,,
19878,1680,6/5/2021 13:47,60,pos_1620308832836926060,0.01,2,pos,,,,
19879,134073,29/06/2022 11:56:00,538,pp_1656503759504774538,0.025,2,pp,,,,
19880,39430,24/09/2022 19:49:56,72,pos_1664048996001859072,0.01,2,pos,,,,
19881,57291,26/09/2022 17:54:16,110,pos_1664214856403334110,0.01,2,pos,,,,
19882,13606,4/3/2022 17:46,9,pos_1646415997715622009,0.01,2,pos,,,,
19883,117504,27/10/2022 15:59:38,84,pr_1666886377670307084,0.03,0,pr,,,,
19884,119627,4/12/2022 15:23,454,pr_1670167427278387454,0.03,0,pr,,,,
19885,58737,3/10/2022 15:21,196,pos_1664810504867052196,0.01,2,pos,,,,
19886,131182,22/04/2022 14:31:18,2793,pp_1650637878026865793,0.025,2,pp,,,,
19887,30513,3/8/2022 16:19,89,pos_1659543597758642089,0.01,2,pos,,,,
19888,76498,14/12/2022 15:59:28,137,pos_1671033567965636137,0.01,2,pos,,,,
19889,33184,20/08/2022 04:43:34,183,pos_1660970613741732183,0.01,2,pos,,,,
19890,90239,7/7/2021 18:08,600,pr_1625681279694608600,0.03,0,pr,,,,
19891,66319,6/11/2022 9:16,45,pos_1667726185584128045,0.01,2,pos,,,,
19892,128263,1/2/2022 18:16,1034,pp_1643739365762771034,0.025,2,pp,,,,
19893,105969,24/04/2022 09:40:09,658,pr_1650793208833185658,0.03,0,pr,,,,
19894,39091,22/09/2022 07:37:08,18,pos_1663832228151871018,,,pos,,,,
19895,140139,15/11/2022 00:06:16,611,pp_1668470775950534611,0.025,2,pp,,,,
19896,108645,4/6/2022 11:34,3090,pr_1654342447643622090,0.03,0,pr,,,,
19897,139419,29/10/2022 09:30:36,196,pp_1667035835538240196,0.025,2,pp,,,,
19898,131901,9/5/2022 8:59,1287,pp_1652086791099480287,0.025,2,pp,,,,
19899,41071,2/10/2022 5:30,186,pos_1664688657385675186,0.01,2,pos,,,,
19900,27685,15/07/2022 10:32:19,79,pos_1657881139373297079,0.01,2,pos,,,,
19901,137038,6/9/2022 17:23,1795,pp_1662485022322619795,0.025,2,pp,,,,
19902,88179,24/05/2021 09:37:22,867,pr_1621849042078607867,0.03,0,pr,,,,
19903,84552,4/3/2021 8:47,1125,pr_1614847662121925125,0.03,0,pr,,,,
19904,124461,11/8/2021 16:21,899,pp_1628698897294281899,0.025,2,pp,,,,
19905,92848,28/08/2021 11:54:41,679,pr_1630151681074714679,0.03,0,pr,,,,
19906,58052,30/09/2022 13:43:53,127,pos_1664545432903631127,0.01,2,pos,,,,
19907,87694,13/05/2021 09:35:12,402,pr_1620898512171685402,0.03,0,pr,,,,
19908,84323,26/02/2021 09:16:33,1517,pr_1614330992831085517,0.03,0,pr,,,,
19909,139444,30/10/2022 08:44:12,1085,pp_1667119452189291085,0.025,2,pp,,,,
19910,47979,2/11/2022 6:09,141,pos_1667369379689948141,0.01,2,pos,,,,
19911,104578,2/4/2022 10:16,556,pr_1648894610721123556,0.03,0,pr,,,,
19912,119390,30/11/2022 06:35:19,450,pr_1669790119462057450,0.03,0,pr,,,,
19913,32798,18/08/2022 02:36:42,60,pos_1660790202031228060,0.01,2,pos,,,,
19914,84979,13/03/2021 08:18:04,1242,pr_1615623484261706242,0.03,0,pr,,,,
19915,100971,30/01/2022 15:43:04,1115,pr_1643557384173309115,0.03,0,pr,,,,
19916,27980,18/07/2022 12:47:08,140,pos_1658148427951812140,0.01,2,pos,,,,
19917,17078,15/04/2022 08:18:03,197,pos_1650010683335199197,0.01,2,pos,,,,
19918,27435,14/07/2022 11:38:02,261,pos_1657798681789441261,0.01,2,pos,,,,
19919,120915,25/12/2022 03:57:47,51,pr_1671940666527635051,0.03,0,pr,,,,
19920,6975,9/11/2021 9:51,256,pos_1636451510906627256,0.01,2,pos,,,,
19921,115357,20/09/2022 12:45:19,646,pr_1663677919258993646,0.03,0,pr,,,,
19922,101782,14/02/2022 22:28:33,1142,pr_1644877712869648142,0.03,0,pr,,,,
19923,97653,29/11/2021 10:06:03,355,pr_1638180362689090355,0.03,0,pr,,,,
19924,34027,25/08/2022 02:25:40,165,pos_1661394339811003165,0.01,2,pos,,,,
19925,92483,21/08/2021 08:43:33,868,pr_1629535413227438868,0.03,0,pr,,,,
19926,101571,10/2/2022 10:00,1449,pr_1644487230684907449,0.03,0,pr,,,,
19927,5206,24/09/2021 07:06:41,116,pos_1632467200767406116,0.01,2,pos,,,,
19928,23046,10/6/2022 13:03,68,pos_1654866234851015068,0.01,2,pos,,,,
19929,126414,13/11/2021 11:57:50,116,pp_1636804669987006116,0.025,2,pp,,,,
19930,58824,3/10/2022 4:56,30,pos_1664772964858605030,0.01,2,pos,,,,
19931,102019,19/02/2022 08:41:47,2584,pr_1645260107486977584,0.03,0,pr,,,,
19932,99369,31/12/2021 12:51:41,1357,pr_1640955101199499357,0.03,0,pr,,,,
19933,93577,11/9/2021 7:04,1646,pr_1631343895410609646,0.03,0,pr,,,,
19934,53735,25/11/2022 10:28:27,97,pos_1669372106691114097,0.01,2,pos,,,,
19935,130847,15/04/2022 08:33:30,161,pp_1650011610482712161,0.025,2,pp,,,,
19936,136088,17/08/2022 09:04:01,1114,pp_1660727040554285114,0.025,2,pp,,,,
19937,32941,18/08/2022 15:32:45,205,pos_1660836764745048205,0.01,2,pos,,,,
19938,80997,29/12/2022 10:57:28,130,pos_1672311448068744130,0.01,2,pos,,,,
19939,50143,11/11/2022 14:51,195,pos_1668178287295074195,0.01,2,pos,,,,
19940,3679,5/8/2021 6:09,171,pos_1628143778033247171,0.01,2,pos,,,,
19941,117179,20/10/2022 09:36:35,973,pr_1666258594710511973,0.03,0,pr,,,,
19942,76263,13/12/2022 07:19:43,118,pos_1670915982587281118,0.01,2,pos,,,,
19943,768,7/3/2021 4:25,18,pos_1615091131428364018,0.01,2,pos,,,,
19944,129992,25/03/2022 08:40:27,706,pp_1648197627492808706,0.025,2,pp,,,,
19945,22017,2/6/2022 13:39,64,pos_1654177149914272064,0.01,2,pos,,,,
19946,28936,24/07/2022 22:18:23,153,pos_1658701103319777153,0.01,2,pos,,,,
19947,16358,7/4/2022 10:28,81,pos_1649327329818987081,0.01,2,pos,,,,
19948,118928,22/11/2022 21:12:10,243,pr_1669151529906824243,0.03,0,pr,,,,
19949,18490,30/04/2022 16:38:01,247,pos_1651336680828755247,0.01,2,pos,,,,
19950,63706,26/10/2022 10:52:41,106,pos_1666781561378547106,0.01,2,pos,,,,
19951,123507,21/06/2021 00:33:51,2747,pp_1624235631494004747,0.025,2,pp,,,,
19952,122086,17/03/2021 12:11:29,626,pp_1615983088992628626,0.025,2,pp,,,,
19953,68517,16/11/2022 17:01:18,27,pos_1668618077651989027,0.01,2,pos,,,,
19954,132325,17/05/2022 12:06:11,992,pp_1652789171395708992,0.025,2,pp,,,,
19955,31392,9/8/2022 18:48,49,pos_1660070906819173049,0.01,2,pos,,,,
19956,79194,23/12/2022 05:21:11,220,pos_1671772871251842220,0.01,2,pos,,,,
19957,121092,28/12/2022 09:19:26,605,pr_1672219165806567605,0.03,0,pr,,,,
19958,46090,25/10/2022 10:58:51,33,pos_1666695531193138033,0.01,2,pos,,,,
19959,88022,20/05/2021 16:55:50,1232323231,pr_1621529749553909981,0.03,0,pr,,,,
19960,62699,21/10/2022 20:02:40,314,pos_1666382560494198314,0.01,2,pos,,,,
19961,8066,2/12/2021 10:47,209,pos_1638442046416038209,0.01,2,pos,,,,
19962,50762,14/11/2022 17:26:09,103,pos_1668446769135988103,0.01,2,pos,,,,
19963,10125,9/1/2022 9:51,15,pos_1641721862852438015,0.01,2,pos,,,,
19964,141666,23/12/2022 10:17:55,554,pp_1671790675454061554,0.025,2,pp,,,,
19965,100047,14/01/2022 11:54:09,800,pr_1642161249169493800,0.03,0,pr,,,,
19966,72657,1/12/2022 14:28,188,pos_1669904895334782188,0.01,2,pos,,,,
19967,62442,20/10/2022 12:29:59,156,pos_1666268999401026156,0.01,2,pos,,,,
19968,65137,1/11/2022 20:35,222,pos_1667334940335780222,0.01,2,pos,,,,
19969,64044,27/10/2022 08:06:23,230,pos_1666857983067611230,0.01,2,pos,,,,
19970,49150,7/11/2022 7:49,49,pos_1667807352277568049,0.01,2,pos,,,,
19971,132541,21/05/2022 10:48:15,451,pp_1653130095395600451,0.025,2,pp,,,,
19972,79458,24/12/2022 12:59:49,84,pos_1671886788770233084,0.01,2,pos,,,,
19973,22218,4/6/2022 1:51,181,pos_1654307488872825181,0.01,2,pos,,,,
19974,59938,9/10/2022 12:17,131,pos_1665317820376056131,0.01,2,pos,,,,
19975,89213,16/06/2021 15:42:12,430,pr_1623858132003235430,0.03,0,pr,,,,
19976,135252,27/07/2022 16:45:15,3019,pp_1658940314860630019,0.025,2,pp,,,,
19977,57377,27/09/2022 21:05:24,87,pos_1664312723704921087,0.01,2,pos,,,,
19978,70529,23/11/2022 19:12:14,143,pos_1669230734413049143,0.01,2,pos,,,,
19979,57722,28/09/2022 09:40:18,41,pos_1664358018488833041,0.01,2,pos,,,,
19980,69240,19/11/2022 00:11:28,53,pos_1668816688079352053,0.01,2,pos,,,,
19981,20564,20/05/2022 07:22:04,215,pos_1653031323768657215,0.01,2,pos,,,,
19982,108528,2/6/2022 9:36,956,pr_1654162581803373956,0.03,0,pr,,,,
19983,141260,13/12/2022 08:07:32,735,pp_1670918851566185735,0.025,2,pp,,,,
19984,98389,14/12/2021 13:19:39,803,pr_1639487978604992803,0.03,0,pr,,,,
19985,141846,28/12/2022 08:13:39,1954,pp_1672215218556241954,0.025,2,pp,,,,
19986,8524,11/12/2021 14:06,30,pos_1639231578915952030,0.01,2,pos,,,,
19987,27209,12/7/2022 17:30,197,pos_1657647033022585197,0.01,2,pos,,,,
19988,92507,22/08/2021 10:22:34,1632,pr_1629627754389589632,0.03,0,pr,,,,
19989,82136,6/1/2021 6:43,1084,pr_1609915402982072084,0.03,0,pr,,,,
19990,4726,10/9/2021 22:36,103,pos_1631313388943847103,0.01,2,pos,,,,
19991,31154,7/8/2022 15:00,183,pos_1659884406420961183,0.01,2,pos,,,,
19992,20844,23/05/2022 06:36:40,63,pos_1653287800052341063,0.01,2,pos,,,,
19993,41177,2/10/2022 18:28,99,pos_1664735292766282099,0.01,2,pos,,,,
19994,58509,2/10/2022 6:07,139,pos_1664690851769563139,0.01,2,pos,,,,
19995,233,20/01/2021 06:37:18,252,pos_1611124637652845252,0.01,2,pos,,,,
19996,118894,21/11/2022 16:52:33,1162,pr_1669049553019131162,0.03,0,pr,,,,
19997,137636,16/09/2022 04:36:37,435,pp_1663302997420737435,0.025,2,pp,,,,
19998,99483,3/1/2022 18:17,1905,pr_1641233838179032905,0.03,0,pr,,,,
19999,40947,1/10/2022 16:32,18,pos_1664641922306109018,0.01,2,pos,,,,
20000,33940,24/08/2022 11:45:47,25,pos_1661341546760293025,0.01,2,pos,,,,
20001,97073,19/11/2021 03:57:14,243,pr_1637294233914675243,0.03,0,pr,,,,
20002,45076,20/10/2022 18:29:00,36,pos_1666290540321349036,0.01,2,pos,,,,
20003,55820,3/12/2022 4:18,53,pos_1670041089334084053,0.01,2,pos,,,,
20004,69371,19/11/2022 14:51:52,172,pos_1668869512257352172,0.01,2,pos,,,,
20005,130609,10/4/2022 12:59,2615,pp_1649595560567214615,0.025,2,pp,,,,
20006,36518,8/9/2022 14:01,207,pos_1662645669332402207,0.01,2,pos,,,,
20007,111264,16/07/2022 08:47:11,125,pr_1657961231000268125,0.03,0,pr,,,,
20008,41798,5/10/2022 10:21,126,pos_1664965311967680126,0.01,2,pos,,,,
20009,105901,23/04/2022 02:48:30,405,pr_1650682109549997405,0.03,0,pr,,,,
20010,134651,12/7/2022 12:32,1229,pp_1657629132748987229,0.025,2,pp,,,,
20011,74951,9/12/2022 3:07,334,pos_1670555255754115334,0.01,2,pos,,,,
20012,64648,30/10/2022 04:51:42,224,pos_1667105501666954224,0.01,2,pos,,,,
20013,7256,15/11/2021 15:08:29,149,pos_1636988908503162149,0.01,2,pos,,,,
20014,7894,28/11/2021 06:18:43,123232323,pos_1638080323263861098,0.01,2,pos,,,,
20015,141496,19/12/2022 06:15:31,1728,pp_1671430530815626728,0.025,2,pp,,,,
20016,30266,2/8/2022 10:18,386,pos_1659435517810859386,0.01,2,pos,,,,
20017,12799,20/02/2022 07:36:31,129,pos_1645342591327117129,0.01,2,pos,,,,
20018,88910,9/6/2021 11:34,480,pr_1623238468638326480,0.03,0,pr,,,,
20019,8317,7/12/2021 11:05,93,pos_1638875121101104093,0.01,2,pos,,,,
20020,12999,23/02/2022 13:21:52,67,pos_1645622511671340067,0.01,2,pos,,,,
20021,85694,29/03/2021 14:29:52,40,pr_1617028191839086040,0.03,0,pr,,,,
20022,75841,12/12/2022 16:35,107,pos_1670862901299364107,0.01,2,pos,,,,
20023,13139,25/02/2022 04:42:39,36,pos_1645764158556079036,0.01,2,pos,,,,
20024,64319,29/10/2022 22:35:16,91,pos_1667082916038442091,0.01,2,pos,,,,
20025,71734,28/11/2022 18:41:04,100,pos_1669660863581692100,0.01,2,pos,,,,
20026,75916,12/12/2022 13:17,297,pos_1670851051652112297,0.01,2,pos,,,,
20027,36646,9/9/2022 17:56,10,pos_1662746182824545010,0.01,2,pos,,,,
20028,77237,17/12/2022 22:01:22,225,pos_1671314481867610225,0.01,2,pos,,,,
20029,37617,14/09/2022 11:10:31,374,pos_1663153831467311374,0.01,2,pos,,,,
20030,63573,25/10/2022 12:22:58,234,pos_1666700578248562234,0.01,2,pos,,,,
20031,59329,6/10/2022 21:38,131,pos_1665092299417609131,0.01,2,pos,,,,
20032,133899,24/06/2022 12:26:03,1051,pp_1656073563363751051,0.025,2,pp,,,,
20033,31722,11/8/2022 16:51,181,pos_1660236681189392181,0.01,2,pos,,,,
20034,18563,1/5/2022 8:34,203,pos_1651394039802396203,0.01,2,pos,,,,
20035,82801,21/01/2021 05:01:24,162,pr_1611205283536347162,0.03,0,pr,,,,
20036,72875,2/12/2022 20:43,191,pos_1670013816183393191,0.01,2,pos,,,,
20037,33431,21/08/2022 09:46:31,200,pos_1661075191137872200,0.01,2,pos,,,,
20038,116939,17/10/2022 09:11:54,838,pr_1665997913592657838,0.03,0,pr,,,,
20039,85970,4/4/2021 5:01,204,pr_1617512512958276204,0.03,0,pr,,,,
20040,98866,22/12/2021 08:00:28,211,pr_1640160028057747211,0.03,0,pr,,,,
20041,87145,2/5/2021 10:23,786,pr_1619951021150471786,0.03,0,pr,,,,
20042,121097,28/12/2022 08:18:46,344,pr_1672215526417474344,0.03,0,pr,,,,
20043,3751,8/8/2021 12:19,135,pos_1628425166727807135,0.01,2,pos,,,,
20044,134429,6/7/2022 16:20,2110,pp_1657124416124894110,0.025,2,pp,,,,
20045,134091,29/06/2022 12:54:16,380,pp_1656507256388413380,0.025,2,pp,,,,
20046,47888,1/11/2022 5:19,121,pos_1667279947684226121,0.01,2,pos,,,,
20047,79141,23/12/2022 17:34:09,47,pos_1671816849275051047,0.01,2,pos,,,,
20048,81764,31/12/2022 19:33:16,30,pos_1672515195655748030,0.01,2,pos,,,,
20049,129639,16/03/2022 14:25:21,114,pp_1647440721269424114,0.025,2,pp,,,,
20050,101283,5/2/2022 14:58,289,pr_1644073104181181289,0.03,0,pr,,,,
